1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2	0.566185774157072	0.6244364424485798	0.6691899958703538	0.6919652158236368	0.6934171716811939	0.7001062224838622	0.7098560499057538	0.7178669428691733	0.7436733360561611
3	0.4035948544768629	0.5243645486631012	0.5904750527354522	0.5878947680232122	0.6067569333733679	0.6132479474428708	0.634199235951348	0.643998477951368	0.6633602744831819
4	0.3774577116658634	0.46563156955011725	0.5272570783942391	0.5579198473282443	0.5615598497442225	0.5782729766462842	0.5716927992837889	0.5822016963301532	0.5996491861097069
5	0.3695212620027435	0.39573859846857795	0.4877834422841212	0.5014347998007508	0.5131525385701291	0.5305427255000756	0.5282654159073843	0.52818699247293	0.5464233572745512
6	0.3107226483649576	0.34461653030237155	0.4244456922289082	0.4407467330227137	0.4509511213325144	0.4553404083620387	0.4515176207662486	0.4584269142751462	0.47078215545304886
7	0.28189851565533125	0.33432507518187565	0.38115860683791986	0.3972664201655401	0.417584460410565	0.420508361462995	0.4186176064687685	0.42066075826908417	0.4277711848487156
8	0.26829850496530006	0.32845985643452524	0.3514173831966645	0.3783437805325623	0.3814003876231146	0.3966198914658304	0.39141305588674014	0.3794803310437418	0.39685490569125836
9	0.2464103781394613	0.2568310802256904	0.3277059827383109	0.34779220024302915	0.3598123949892421	0.36620060130910725	0.3668121924238268	0.3634479515017753	0.36370912390456467
10	0.22398703987538773	0.2783810074756636	0.3039041436254687	0.32471429303029964	0.3149702040454701	0.32882085256791177	0.3267147413746663	0.3228633708969327	0.33242657130430653
11	0.2180459952470067	0.23546536858949152	0.26508806734765	0.30005702764116676	0.3001686719819809	0.31008434245219435	0.29747608215243854	0.30062480893769566	0.302112584821711
12	0.19671806720725357	0.22233245659195114	0.2785304718892036	0.2866255219410748	0.2884085721234388	0.2832128679153659	0.2921083884391887	0.28314711627013234	0.26979957288327294
