1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2	1.132371548314144	1.2488728848971595	1.3383799917407075	1.3839304316472736	1.3868343433623878	1.4002124449677245	1.4197120998115076	1.4357338857383466	1.4873466721123223
3	1.2107845634305887	1.5730936459893037	1.7714251582063565	1.7636843040696364	1.8202708001201036	1.8397438423286125	1.902597707854044	1.931995433854104	1.9900808234495457
4	1.5098308466634536	1.862526278200469	2.1090283135769563	2.231679389312977	2.24623939897689	2.3130919065851367	2.2867711971351556	2.3288067853206127	2.3985967444388274
5	1.8476063100137174	1.9786929923428898	2.438917211420606	2.507173999003754	2.5657626928506456	2.652713627500378	2.6413270795369215	2.64093496236465	2.732116786372756
6	1.8643358901897458	2.067699181814229	2.5466741533734494	2.6444803981362823	2.7057067279950866	2.7320424501722322	2.7091057245974914	2.750561485650877	2.824692932718293
7	1.9732896095873187	2.3402755262731296	2.668110247865439	2.7808649411587805	2.923091222873955	2.943558530240965	2.9303232452813797	2.944625307883589	2.994398293941009
8	2.1463880397224004	2.627678851476202	2.811339065573316	3.0267502442604983	3.051203100984917	3.172959131726643	3.131304447093921	3.0358426483499343	3.174839245530067
9	2.2176934032551516	2.3114797220312138	2.9493538446447984	3.1301298021872626	3.238311554903179	3.295805411781965	3.301309731814441	3.2710315635159777	3.273382115141082
10	2.2398703987538773	2.783810074756636	3.039041436254687	3.2471429303029966	3.149702040454701	3.2882085256791176	3.2671474137466627	3.2286337089693267	3.3242657130430655
11	2.398505947717074	2.590119054484407	2.91596874082415	3.3006273040528344	3.30185539180179	3.4109277669741376	3.272236903676824	3.3068728983146523	3.323238433038821
12	2.3606168064870428	2.6679894791034138	3.342365662670443	3.439506263292898	3.4609028654812652	3.3985544149843903	3.505300661270264	3.397765395241588	3.2375948745992753
